max_cc cc_shift dlnA mstalta length start end center mode
 0.737097 22.0  0.780123  0.006841  1182  1509  2691  2100 0
 0.741473 22.0  0.774696  0.009528   904  1509  2413  1961 0
 0.738383 22.0  0.778113  0.006841  1041  1509  2550  2029 0
 0.771183 24.0  0.698172  0.018693   325  1509  1834  1671 0
 0.569435 25.0  0.925452  0.006841  1197  1689  2886  2287 0
 0.578491 116.0  0.913044  0.006841  1002  1689  2691  2190 0
 0.582701 116.0  0.910178  0.006841   861  1689  2550  2119 0
 0.596672 116.0  0.883022  0.060532   466  1689  2155  1922 1
 0.586308 116.0  0.904738  0.009528   724  1689  2413  2051 0
 0.715177 14.0  0.905008  0.009528   579  1834  2413  2123 0
 0.742281 14.0  0.873510  1.000000   321  1834  2155  1994 1
 0.693437 15.0  0.934165  0.006841  1052  1834  2886  2360 0
 0.707302 14.0  0.916856  0.006841   857  1834  2691  2262 0
 0.709147 14.0  0.912788  0.006841   716  1834  2550  2192 0
 0.426668 30.0  1.619678  0.006841   731  2155  2886  2520 0
 0.517666 26.0  1.436710  0.008568   473  2413  2886  2649 0
 0.608667 27.0  1.352524  0.048005   336  2550  2886  2718 0
 0.721863 29.0  1.334618  1.000000   195  2691  2886  2788 0
 0.792616  7.0  0.194596  0.019974   950   881  1831  1356 0
 0.937591  5.0  0.087103  0.093408   624   881  1505  1193 1
 0.771591  8.0  0.251147  0.019974  1272   881  2153  1517 0
 0.765483  8.0  0.258641  0.006621  1668   881  2549  1715 0
 0.867125  7.0  0.158547  0.048239   805   881  1686  1283 0
 0.997163  1.0 -0.185839  0.099314   137   881  1018   949 0
 0.760424  8.0  0.265346  0.006621  2014   881  2895  1888 0
 0.764879  8.0  0.259762  0.006621  1807   881  2688  1784 0
 0.766727  8.0  0.256999  0.009829  1528   881  2409  1645 0
 0.990356  0.0 -0.231099  1.000000    68   881   949   915 0
 0.979842  4.0 -0.167669  0.099314   390   881  1271  1076 1
 0.997137  1.0 -0.185814  1.000000    69   949  1018   983 0
 0.867125  7.0  0.158547  0.048239   737   949  1686  1317 0
 0.979842  4.0 -0.167669  0.402727   322   949  1271  1110 1
 0.760424  8.0  0.265346  0.006621  1946   949  2895  1922 0
 0.765483  8.0  0.258641  0.006621  1600   949  2549  1749 0
 0.771591  8.0  0.251147  0.019974  1204   949  2153  1551 0
 0.764879  8.0  0.259762  0.006621  1739   949  2688  1818 0
 0.766727  8.0  0.256999  0.009829  1460   949  2409  1679 0
 0.937591  5.0  0.087103  0.093408   556   949  1505  1227 1
 0.792616  7.0  0.194596  0.019974   882   949  1831  1390 0
 0.765483  8.0  0.258642  0.006621  1531  1018  2549  1783 0
 0.771591  8.0  0.251147  0.019974  1135  1018  2153  1585 0
 0.792616  7.0  0.194596  0.019974   813  1018  1831  1424 0
 0.937591  5.0  0.087103  0.093408   487  1018  1505  1261 1
 0.764879  8.0  0.259763  0.006621  1670  1018  2688  1853 0
 0.760424  8.0  0.265346  0.006621  1877  1018  2895  1956 0
 0.979842  4.0 -0.167669  1.000000   253  1018  1271  1144 1
 0.867125  7.0  0.158547  0.048239   668  1018  1686  1352 0
 0.766727  8.0  0.256999  0.009829  1391  1018  2409  1713 0
 0.749509 11.0  0.481671  0.009829  1138  1271  2409  1840 0
 0.747920 11.0  0.483745  0.006621  1278  1271  2549  1910 0
 0.747265 11.0  0.485094  0.006621  1417  1271  2688  1979 0
 0.954331  7.0  0.310235  1.000000   234  1271  1505  1388 1
 0.765072 10.0  0.418801  0.019974   560  1271  1831  1551 0
 0.870237  9.0  0.378444  0.048239   415  1271  1686  1478 0
 0.755523 11.0  0.474324  0.019974   882  1271  2153  1712 0
 0.742388 11.0  0.491662  0.006621  1624  1271  2895  2083 0
 0.764684 21.0  0.742950  0.009829   904  1505  2409  1957 0
 0.775961 21.0  0.728524  0.019974   648  1505  2153  1829 0
 0.754155 21.0  0.760462  0.006621  1390  1505  2895  2200 0
 0.799731 23.0  0.679401  0.019974   326  1505  1831  1668 0
 0.759457 21.0  0.749447  0.006621  1183  1505  2688  2096 0
 0.760905 21.0  0.747045  0.006621  1044  1505  2549  2027 0
 0.977363 19.0  0.603276  1.000000   181  1505  1686  1595 0
 0.596587 24.0  0.890054  0.006621  1209  1686  2895  2290 0
 0.599171 24.0  0.870594  0.006621   863  1686  2549  2117 0
 0.604722 24.0  0.863839  0.009829   723  1686  2409  2047 0
 0.597595 24.0  0.874251  0.006621  1002  1686  2688  2187 0
 0.618683 24.0  0.839956  0.061713   467  1686  2153  1919 1
 0.702575 14.0  0.868707  0.006621   718  1831  2549  2190 0
 0.684088 14.0  0.896463  0.006621  1064  1831  2895  2363 0
 0.700435 14.0  0.873999  0.006621   857  1831  2688  2259 0
 0.710291 14.0  0.858883  0.009829   578  1831  2409  2120 0
 0.739271 14.0  0.823563  1.000000   322  1831  2153  1992 1
 0.442617 29.0  1.645953  0.006621   742  2153  2895  2524 0
 0.516305 26.0  1.474867  0.008136   486  2409  2895  2652 0
 0.612641 27.0  1.385172  0.047184   346  2549  2895  2722 0
 0.719415 29.0  1.363583  1.000000   207  2688  2895  2791 0
 0.979573  4.0 -0.164490  0.141516   386   881  1267  1074 1
 0.989979  0.0 -0.227633  1.000000    63   881   944   912 0
 0.934854  5.0  0.095773  0.092098   620   881  1501  1191 1
 0.768222  8.0  0.265446  0.006446  2024   881  2905  1893 0
 0.780381  8.0  0.250043  0.021322  1271   881  2152  1516 0
 0.773003  8.0  0.259457  0.006446  1804   881  2685  1783 0
 0.773762  8.0  0.258116  0.006446  1667   881  2548  1714 0
 0.797871  7.0  0.201738  0.021322   947   881  1828  1354 0
 0.775301  8.0  0.256115  0.010104  1525   881  2406  1643 0
 0.865793  7.0  0.167819  0.048512   803   881  1684  1282 0
 0.999366  1.0 -0.180439  0.141516   135   881  1016   948 0
 0.775301  8.0  0.256115  0.010104  1462   944  2406  1675 0
 0.797871  7.0  0.201738  0.021322   884   944  1828  1386 0
 0.934854  5.0  0.095773  0.092098   557   944  1501  1222 1
 0.865793  7.0  0.167819  0.048512   740   944  1684  1314 0
 0.768222  8.0  0.265446  0.006446  1961   944  2905  1924 0
 0.999343  1.0 -0.180414  1.000000    72   944  1016   980 0
 0.773003  8.0  0.259457  0.006446  1741   944  2685  1814 0
 0.979573  4.0 -0.164490  0.437957   323   944  1267  1105 1
 0.780381  8.0  0.250043  0.021322  1208   944  2152  1548 0
 0.773762  8.0  0.258116  0.006446  1604   944  2548  1746 0
 0.979573  4.0 -0.164490  1.000000   251  1016  1267  1141 1
 0.934854  5.0  0.095773  0.092098   485  1016  1501  1258 1
 0.775301  8.0  0.256115  0.010104  1390  1016  2406  1711 0
 0.797871  7.0  0.201738  0.021322   812  1016  1828  1422 0
 0.768222  8.0  0.265446  0.006446  1889  1016  2905  1960 0
 0.773762  8.0  0.258117  0.006446  1532  1016  2548  1782 0
 0.773003  8.0  0.259457  0.006446  1669  1016  2685  1850 0
 0.865793  7.0  0.167820  0.048512   668  1016  1684  1350 0
 0.780381  8.0  0.250043  0.021322  1136  1016  2152  1584 0
 0.767823 11.0  0.474456  0.021322   885  1267  2152  1709 0
 0.758673 11.0  0.486294  0.006446  1418  1267  2685  1976 0
 0.869552  9.0  0.393411  0.048512   417  1267  1684  1475 0
 0.761506 11.0  0.482119  0.010104  1139  1267  2406  1836 0
 0.950954  6.0  0.328083  1.000000   234  1267  1501  1384 1
 0.775652 10.0  0.430224  0.021322   561  1267  1828  1547 0
 0.753363 11.0  0.493393  0.006446  1638  1267  2905  2086 0
 0.759521 11.0  0.484659  0.006446  1281  1267  2548  1907 0
 0.797505 20.0  0.697570  0.021322   651  1501  2152  1826 0
 0.975413 19.0  0.597409  1.000000   183  1501  1684  1592 0
 0.826636 22.0  0.665179  0.021322   327  1501  1828  1664 0
 0.785303 20.0  0.712938  0.010104   905  1501  2406  1953 0
 0.778739 20.0  0.721093  0.006446  1184  1501  2685  2093 0
 0.780580 20.0  0.718038  0.006446  1047  1501  2548  2024 0
 0.772057 20.0  0.733552  0.006446  1404  1501  2905  2203 0
 0.623439 23.0  0.828533  0.006446   864  1684  2548  2116 0
 0.618180 23.0  0.852697  0.006446  1221  1684  2905  2294 0
 0.646788 23.0  0.792984  0.062846   468  1684  2152  1918 1
 0.630676 23.0  0.819733  0.010104   722  1684  2406  2045 0
 0.621286 23.0  0.833524  0.006446  1001  1684  2685  2184 0
 0.731661 13.0  0.767225  1.000000   324  1828  2152  1990 1
 0.668430 14.0  0.855946  0.006446  1077  1828  2905  2366 0
 0.689575 13.0  0.820780  0.006446   720  1828  2548  2188 0
 0.686687 13.0  0.828151  0.006446   857  1828  2685  2256 0
 0.699456 13.0  0.807729  0.010104   578  1828  2406  2117 0
 0.447538 29.0  1.688169  0.006446   753  2152  2905  2528 0
 0.503277 26.0  1.525803  0.007858   499  2406  2905  2655 0
 0.610457 27.0  1.424884  0.046380   357  2548  2905  2726 0
 0.718192 29.0  1.393421  1.000000   220  2685  2905  2795 0
 0.999459  1.0 -0.177474  0.137274   130   881  1011   946 0
 0.782885  8.0  0.255869  0.010342  1520   881  2401  1641 0
 0.780915  8.0  0.258408  0.006308  1665   881  2546  1713 0
 0.774836  8.0  0.266391  0.006308  2031   881  2912  1896 0
 0.802283  7.0  0.210664  0.022706   945   881  1826  1353 0
 0.931980  5.0  0.104473  0.090740   616   881  1497  1189 1
 0.863613  7.0  0.177723  0.048772   801   881  1682  1281 0
 0.990053  0.0 -0.211244  1.000000    57   881   938   909 0
 0.779968  8.0  0.260013  0.006308  1800   881  2681  1781 0
 0.788016  8.0  0.249768  0.022706  1269   881  2150  1515 0
 0.979041  4.0 -0.162357  0.137274   381   881  1262  1071 1
 0.999447  1.0 -0.177458  1.000000    73   938  1011   974 0
 0.782885  8.0  0.255869  0.010342  1463   938  2401  1669 0
 0.779968  8.0  0.260013  0.006308  1743   938  2681  1809 0
 0.979041  4.0 -0.162357  0.448863   324   938  1262  1100 1
 0.788016  8.0  0.249768  0.022706  1212   938  2150  1544 0
 0.931980  5.0  0.104473  0.090740   559   938  1497  1217 1
 0.863613  7.0  0.177723  0.048772   744   938  1682  1310 0
 0.780915  8.0  0.258408  0.006308  1608   938  2546  1742 0
 0.774836  8.0  0.266391  0.006308  1974   938  2912  1925 0
 0.802283  7.0  0.210664  0.022706   888   938  1826  1382 0
 0.863613  7.0  0.177724  0.048772   671  1011  1682  1346 0
 0.802283  7.0  0.210665  0.022706   815  1011  1826  1418 0
 0.979041  4.0 -0.162357  1.000000   251  1011  1262  1136 1
 0.774836  8.0  0.266391  0.006308  1901  1011  2912  1961 0
 0.780915  8.0  0.258409  0.006308  1535  1011  2546  1778 0
 0.788016  8.0  0.249768  0.022706  1139  1011  2150  1580 0
 0.931980  5.0  0.104473  0.090740   486  1011  1497  1254 1
 0.779968  8.0  0.260014  0.006308  1670  1011  2681  1846 0
 0.782885  8.0  0.255869  0.010342  1390  1011  2401  1706 0
 0.948160  6.0  0.346150  1.000000   235  1262  1497  1379 1
 0.868318  9.0  0.409077  0.048772   420  1262  1682  1472 0
 0.778956 10.0  0.475354  0.022706   888  1262  2150  1706 0
 0.763075 11.0  0.495900  0.006308  1650  1262  2912  2087 0
 0.786049 10.0  0.443794  0.022706   564  1262  1826  1544 0
 0.769964 11.0  0.486315  0.006308  1284  1262  2546  1904 0
 0.772517 11.0  0.483082  0.010342  1139  1262  2401  1831 0
 0.768883 11.0  0.488294  0.006308  1419  1262  2681  1971 0
 0.972080 18.0  0.595150  1.000000   185  1497  1682  1589 0
 0.853216 21.0  0.658031  0.022706   329  1497  1826  1661 0
 0.797918 20.0  0.691432  0.006308  1049  1497  2546  2021 0
 0.795548 20.0  0.695266  0.006308  1184  1497  2681  2089 0
 0.816702 20.0  0.669048  0.022706   653  1497  2150  1823 0
 0.787467 20.0  0.709119  0.006308  1415  1497  2912  2204 0
 0.804032 20.0  0.684837  0.010342   904  1497  2401  1949 0
 0.639398 22.0  0.792346  0.006308   999  1682  2681  2181 0
 0.642310 22.0  0.785653  0.006308   864  1682  2546  2114 0
 0.633218 22.0  0.815187  0.006308  1230  1682  2912  2297 0
 0.651950 22.0  0.773685  0.010342   719  1682  2401  2041 0
 0.670078 22.0  0.744619  0.063923   468  1682  2150  1916 1
 0.674422 13.0  0.764221  0.006308   720  1826  2546  2186 0
 0.687887 13.0  0.745802  0.010342   575  1826  2401  2113 0
 0.722998 13.0  0.699847  1.000000   324  1826  2150  1988 1
 0.670413 13.0  0.774477  0.006308   855  1826  2681  2253 0
 0.648606 13.0  0.808862  0.006308  1086  1826  2912  2369 0
 0.431887 29.0  1.731039  0.006308   762  2150  2912  2531 0
 0.469711 26.0  1.584287  0.007720   511  2401  2912  2656 0
 0.587262 27.0  1.466753  0.045583   366  2546  2912  2729 0
 0.689747 29.0  1.423338  1.000000   231  2681  2912  2796 0
 0.794195  8.0  0.250471  0.024099  1268   881  2149  1515 0
 0.978670  4.0 -0.159947  0.070983   377   881  1258  1069 1
 0.780245  8.0  0.268058  0.006174  2032   881  2913  1897 0
 0.928849  5.0  0.113405  0.070983   612   881  1493  1187 1
 0.785744  8.0  0.261227  0.006174  1797   881  2678  1779 0
 0.789323  8.0  0.256215  0.010531  1516   881  2397  1639 0
 0.806631  7.0  0.218884  0.024099   942   881  1823  1352 0
 0.998801  1.0 -0.175581  0.070983   123   881  1004   942 0
 0.786865  8.0  0.259383  0.006174  1664   881  2545  1713 0
 0.990669  0.0 -0.196681  1.000000    51   881   932   906 0
 0.860835  7.0  0.187807  0.049023   799   881  1680  1280 0
 0.998795  1.0 -0.175573  1.000000    72   932  1004   968 0
 0.785744  8.0  0.261227  0.006174  1746   932  2678  1805 0
 0.806631  7.0  0.218884  0.024099   891   932  1823  1377 0
 0.780245  8.0  0.268058  0.006174  1981   932  2913  1922 0
 0.789323  8.0  0.256215  0.010531  1465   932  2397  1664 0
 0.978670  4.0 -0.159947  0.428850   326   932  1258  1095 1
 0.794195  8.0  0.250471  0.024099  1217   932  2149  1540 0
 0.928849  5.0  0.113405  0.089328   561   932  1493  1212 1
 0.786865  8.0  0.259383  0.006174  1613   932  2545  1738 0
 0.860835  7.0  0.187807  0.049023   748   932  1680  1306 0
 0.780245  8.0  0.268058  0.006174  1909  1004  2913  1958 0
 0.794195  8.0  0.250472  0.024099  1145  1004  2149  1576 0
 0.786865  8.0  0.259384  0.006174  1541  1004  2545  1774 0
 0.978670  4.0 -0.159947  1.000000   254  1004  1258  1131 1
 0.785744  8.0  0.261228  0.006174  1674  1004  2678  1841 0
 0.928849  5.0  0.113406  0.089328   489  1004  1493  1248 1
 0.806631  7.0  0.218884  0.024099   819  1004  1823  1413 0
 0.860835  7.0  0.187807  0.049023   676  1004  1680  1342 0
 0.789323  8.0  0.256215  0.010531  1393  1004  2397  1700 0
 0.778620 10.0  0.488883  0.006174  1287  1258  2545  1901 0
 0.781783 10.0  0.484837  0.010531  1139  1258  2397  1827 0
 0.795475 10.0  0.456484  0.024099   565  1258  1823  1540 0
 0.944744  6.0  0.364979  1.000000   235  1258  1493  1375 1
 0.777326 10.0  0.491173  0.006174  1420  1258  2678  1968 0
 0.865953  9.0  0.425080  0.049023   422  1258  1680  1469 0
 0.770785 10.0  0.499366  0.006174  1655  1258  2913  2085 0
 0.787973 10.0  0.477542  0.024099   891  1258  2149  1703 0
 0.970328 18.0  0.593525  1.000000   187  1493  1680  1586 0
 0.811752 19.0  0.666650  0.006174  1052  1493  2545  2019 0
 0.808953 19.0  0.671203  0.006174  1185  1493  2678  2085 0
 0.799124 19.0  0.686602  0.006174  1420  1493  2913  2203 0
 0.831801 19.0  0.643139  0.024099   656  1493  2149  1821 0
 0.819374 19.0  0.658283  0.010531   904  1493  2397  1945 0
 0.874885 20.0  0.648635  0.024099   330  1493  1823  1658 0
 0.668196 21.0  0.726946  0.010531   717  1680  2397  2038 0
 0.652005 21.0  0.751402  0.006174   998  1680  2678  2179 0
 0.687169 21.0  0.697409  0.064949   469  1680  2149  1914 1
 0.642854 22.0  0.778505  0.006174  1233  1680  2913  2296 0
 0.655653 21.0  0.742957  0.006174   865  1680  2545  2112 0
 0.668918 12.0  0.686151  0.010531   574  1823  2397  2110 0
 0.651594 12.0  0.711539  0.006174   722  1823  2545  2184 0
 0.622276 13.0  0.766621  0.006174  1090  1823  2913  2368 0
 0.704963 12.0  0.637770  1.000000   326  1823  2149  1986 1
 0.646626 12.0  0.724828  0.006174   855  1823  2678  2250 0
 0.420477 28.0  1.764851  0.006174   764  2149  2913  2531 0
 0.442696 25.0  1.641317  0.007696   516  2397  2913  2655 0
 0.568365 27.0  1.507117  0.044803   368  2545  2913  2729 0
 0.661512 29.0  1.455418  1.000000   235  2678  2913  2795 0
 0.978068  4.0 -0.158726  0.045332   372   881  1253  1067 0
 0.810435  7.0  0.227043  0.025484   939   881  1820  1350 0
 0.857744  7.0  0.197629  0.045332   797   881  1678  1279 0
 0.925390  5.0  0.122637  0.045332   608   881  1489  1185 0
 0.798987  8.0  0.251835  0.025484  1267   881  2148  1514 0
 0.790502  8.0  0.262674  0.005998  1793   881  2674  1777 0
 0.784599  8.0  0.270028  0.005998  2031   881  2912  1896 0
 0.794737  8.0  0.256796  0.010666  1511   881  2392  1636 0
 0.997941  0.0 -0.187105  0.045332   114   881   995   938 0
 0.791751  8.0  0.260653  0.005998  1662   881  2543  1712 0
 0.791751  8.0  0.260653  0.005998  1617   926  2543  1734 0
 0.997945  0.0 -0.187110  1.000000    69   926   995   960 0
 0.810435  7.0  0.227043  0.025484   894   926  1820  1373 0
 0.925390  5.0  0.122637  0.087894   563   926  1489  1207 1
 0.798987  8.0  0.251835  0.025484  1222   926  2148  1537 0
 0.784599  8.0  0.270028  0.005998  1986   926  2912  1919 0
 0.857744  7.0  0.197629  0.049267   752   926  1678  1302 0
 0.978068  4.0 -0.158726  0.406722   327   926  1253  1089 1
 0.790502  8.0  0.262674  0.005998  1748   926  2674  1800 0
 0.794737  8.0  0.256796  0.010666  1466   926  2392  1659 0
 0.978068  4.0 -0.158726  1.000000   258   995  1253  1124 1
 0.790502  8.0  0.262674  0.005998  1679   995  2674  1834 0
 0.925390  5.0  0.122637  0.087894   494   995  1489  1242 1
 0.798987  8.0  0.251836  0.025484  1153   995  2148  1571 0
 0.794736  8.0  0.256797  0.010666  1397   995  2392  1693 0
 0.791751  8.0  0.260653  0.005998  1548   995  2543  1769 0
 0.784599  8.0  0.270029  0.005998  1917   995  2912  1953 0
 0.810435  7.0  0.227043  0.025484   825   995  1820  1407 0
 0.857744  7.0  0.197630  0.049267   683   995  1678  1336 0
 0.795591 10.0  0.480337  0.025484   895  1253  2148  1700 0
 0.786318 10.0  0.491575  0.005998  1290  1253  2543  1898 0
 0.804538 10.0  0.468864  0.025484   567  1253  1820  1536 0
 0.863848  9.0  0.440538  0.049267   425  1253  1678  1465 0
 0.941735  6.0  0.384430  1.000000   236  1253  1489  1371 1
 0.784872 10.0  0.494096  0.005998  1421  1253  2674  1963 0
 0.790165 10.0  0.486642  0.010666  1139  1253  2392  1822 0
 0.777795 10.0  0.502960  0.005998  1659  1253  2912  2082 0
 0.843364 19.0  0.618944  0.025484   659  1489  2148  1818 0
 0.832345 19.0  0.632239  0.010666   903  1489  2392  1940 0
 0.819888 19.0  0.647712  0.005998  1185  1489  2674  2081 0
 0.808614 19.0  0.664866  0.005998  1423  1489  2912  2200 0
 0.893814 20.0  0.639152  0.025484   331  1489  1820  1654 0
 0.968644 18.0  0.590386  1.000000   189  1489  1678  1583 0
 0.822996 19.0  0.642590  0.005998  1054  1489  2543  2016 0
 0.680754 21.0  0.679523  0.010666   714  1678  2392  2035 0
 0.698553 21.0  0.652062  0.065927   470  1678  2148  1913 1
 0.648205 21.0  0.742548  0.005998  1234  1678  2912  2295 0
 0.660423 21.0  0.710471  0.005998   996  1678  2674  2176 0
 0.664676 21.0  0.700417  0.005998   865  1678  2543  2110 0
 0.626999 12.0  0.656698  0.005998   723  1820  2543  2181 0
 0.593569 12.0  0.723822  0.005998  1092  1820  2912  2366 0
 0.621298 12.0  0.673012  0.005998   854  1820  2674  2247 0
 0.682744 12.0  0.575508  1.000000   328  1820  2148  1984 1
 0.649129 12.0  0.622374  0.010666   572  1820  2392  2106 0
 0.414965 27.0  1.788825  0.005998   764  2148  2912  2530 0
 0.426132 24.0  1.695666  0.007754   520  2392  2912  2652 0
 0.558209 26.0  1.545885  0.044030   369  2543  2912  2727 0
 0.636072 29.0  1.490312  1.000000   238  2674  2912  2793 0
 0.799281  8.0  0.257287  0.010743  1505   881  2386  1633 0
 0.788140  8.0  0.271845  0.005744  2029   881  2910  1895 0
 0.977565  4.0 -0.157048  0.035694   368   881  1249  1065 0
 0.795797  8.0  0.261799  0.005744  1660   881  2541  1711 0
 0.802642  8.0  0.253408  0.026847  1266   881  2147  1514 0
 0.854546  7.0  0.206942  0.035694   795   881  1676  1278 0
 0.794436  8.0  0.263958  0.005744  1790   881  2671  1776 0
 0.813792  7.0  0.234729  0.026847   936   881  1817  1349 0
 0.921613  5.0  0.132070  0.035694   604   881  1485  1183 0
 0.802642  8.0  0.253408  0.026847  1227   920  2147  1533 0
 0.795797  8.0  0.261799  0.005744  1621   920  2541  1730 0
 0.788140  8.0  0.271846  0.005744  1990   920  2910  1915 0
 0.921613  5.0  0.132070  0.086434   565   920  1485  1202 1
 0.977565  4.0 -0.157048  1.000000   329   920  1249  1084 1
 0.799280  8.0  0.257287  0.010743  1466   920  2386  1653 0
 0.794436  8.0  0.263958  0.005744  1751   920  2671  1795 0
 0.813792  7.0  0.234729  0.026847   897   920  1817  1368 0
 0.854546  7.0  0.206942  0.049509   756   920  1676  1298 0
 0.812216 10.0  0.480641  0.026847   568  1249  1817  1533 0
 0.792395 10.0  0.494121  0.005744  1292  1249  2541  1895 0
 0.796887 10.0  0.488340  0.010743  1137  1249  2386  1817 0
 0.783232 10.0  0.506374  0.005744  1661  1249  2910  2079 0
 0.801194 10.0  0.483412  0.026847   898  1249  2147  1698 0
 0.861227  9.0  0.455331  0.049509   427  1249  1676  1462 0
 0.790819 10.0  0.496823  0.005744  1422  1249  2671  1960 0
 0.938016  6.0  0.404512  1.000000   236  1249  1485  1367 1
 0.815019 18.0  0.642871  0.005744  1425  1485  2910  2197 0
 0.831336 18.0  0.618279  0.005744  1056  1485  2541  2013 0
 0.851176 18.0  0.595409  0.026847   662  1485  2147  1816 0
 0.908397 19.0  0.628454  0.026847   332  1485  1817  1651 0
 0.966984 18.0  0.585125  1.000000   191  1485  1676  1580 0
 0.828020 18.0  0.623882  0.005744  1186  1485  2671  2078 0
 0.842247 18.0  0.605961  0.010743   901  1485  2386  1935 0
 0.670743 20.0  0.657038  0.005744   865  1676  2541  2108 0
 0.690344 20.0  0.630800  0.010743   710  1676  2386  2031 0
 0.705591 20.0  0.607731  0.066859   471  1676  2147  1911 1
 0.650387 20.0  0.706222  0.005744  1234  1676  2910  2293 0
 0.666052 20.0  0.668650  0.005744   995  1676  2671  2173 0
 0.629238 12.0  0.554165  0.010743   569  1817  2386  2101 0
 0.595470 11.0  0.618525  0.005744   854  1817  2671  2244 0
 0.565459 12.0  0.679758  0.005744  1093  1817  2910  2363 0
 0.602026 11.0  0.599032  0.005744   724  1817  2541  2179 0
 0.657937 11.0  0.512952  1.000000   330  1817  2147  1982 1
 0.415743 26.0  1.803048  0.005744   763  2147  2910  2528 0
 0.419780 24.0  1.742934  0.007870   524  2386  2910  2648 0
 0.555418 26.0  1.580806  0.043256   369  2541  2910  2725 0
 0.617224 28.0  1.523980  1.000000   239  2671  2910  2790 0
 0.917602  5.0  0.141454  0.031791   600   881  1481  1181 0
 0.803544  8.0  0.257010  0.010761  1413   881  2294  1587 0
 0.851320  7.0  0.215761  0.031791   793   881  1674  1277 0
 0.791080  8.0  0.273201  0.005393  2028   881  2909  1895 0
 0.816783  7.0  0.241718  0.028178   933   881  1814  1347 0
 0.797688  8.0  0.264878  0.005393  1787   881  2668  1774 0
 0.976931  4.0 -0.156531  0.031791   363   881  1244  1062 0
 0.805451  8.0  0.254813  0.028178  1266   881  2147  1514 0
 0.803017  8.0  0.257589  0.008369  1501   881  2382  1631 0
 0.799192  8.0  0.262566  0.005393  1658   881  2539  1710 0
 0.816783  7.0  0.241718  0.028178   900   914  1814  1364 0
 0.805451  8.0  0.254813  0.028178  1233   914  2147  1530 0
 0.976931  4.0 -0.156531  1.000000   330   914  1244  1079 1
 0.799192  8.0  0.262566  0.005393  1625   914  2539  1726 0
 0.803544  8.0  0.257010  0.010761  1380   914  2294  1604 0
 0.803017  8.0  0.257589  0.008369  1468   914  2382  1648 0
 0.791080  8.0  0.273201  0.005393  1995   914  2909  1911 0
 0.797688  8.0  0.264878  0.005393  1754   914  2668  1791 0
 0.851320  7.0  0.215761  0.049750   760   914  1674  1294 0
 0.917602  5.0  0.141454  0.084954   567   914  1481  1197 1
 0.788315 10.0  0.508928  0.005393  1665  1244  2909  2076 0
 0.859304  9.0  0.469209  0.049750   430  1244  1674  1459 0
 0.798056 10.0  0.495920  0.005393  1295  1244  2539  1891 0
 0.934846  6.0  0.424569  1.000000   237  1244  1481  1362 1
 0.806117 10.0  0.486019  0.028178   903  1244  2147  1695 0
 0.819618 10.0  0.491235  0.028178   570  1244  1814  1529 0
 0.802990 10.0  0.489538  0.008369  1138  1244  2382  1813 0
 0.803685 10.0  0.488799  0.010761  1050  1244  2294  1769 0
 0.796306 10.0  0.498822  0.005393  1424  1244  2668  1956 0
 0.964733 18.0  0.578733  1.000000   193  1481  1674  1577 0
 0.820709 18.0  0.620160  0.005393  1428  1481  2909  2195 0
 0.834879 18.0  0.599543  0.005393  1187  1481  2668  2074 0
 0.850676 18.0  0.579569  0.008369   901  1481  2382  1931 0
 0.852211 18.0  0.577960  0.010761   813  1481  2294  1887 0
 0.857181 18.0  0.571910  0.028178   666  1481  2147  1814 0
 0.918602 19.0  0.616402  0.028178   333  1481  1814  1647 0
 0.838508 18.0  0.593398  0.005393  1058  1481  2539  2010 0
 0.669881 19.0  0.624711  0.005393   994  1674  2668  2171 0
 0.700865 19.0  0.576380  0.010761   620  1674  2294  1984 0
 0.697964 19.0  0.580078  0.008369   708  1674  2382  2028 0
 0.650859 19.0  0.667848  0.005393  1235  1674  2909  2291 0
 0.675250 19.0  0.611249  0.005393   865  1674  2539  2106 0
 0.709864 19.0  0.562311  0.067749   473  1674  2147  1910 1
 0.538722 12.0  0.633501  0.005393  1095  1814  2909  2361 0
 0.633122 11.0  0.448879  1.000000   333  1814  2147  1980 1
 0.578887 11.0  0.537794  0.005393   725  1814  2539  2176 0
 0.571048 11.0  0.561193  0.005393   854  1814  2668  2241 0
 0.610639 11.0  0.482188  0.008369   568  1814  2382  2098 0
 0.615648 11.0  0.475374  0.010761   480  1814  2294  2054 0
 0.422358 25.0  1.808414  0.005393   762  2147  2909  2528 0
 0.414714 24.0  1.787619  0.005393   615  2294  2909  2601 0
 0.421790 23.0  1.776401  0.008021   527  2382  2909  2645 0
 0.557630 25.0  1.608153  0.042494   370  2539  2909  2724 0
 0.604493 28.0  1.548226  1.000000   241  2668  2909  2788 0
 0.805999  8.0  0.257732  0.007395  1496   881  2377  1629 0
 0.801993  8.0  0.262963  0.004951  1655   881  2536  1708 0
 0.806550  8.0  0.257134  0.029475  1412   881  2293  1587 0
 0.819322  7.0  0.247513  0.029475   929   881  1810  1345 0
 0.800282  8.0  0.265487  0.004951  1783   881  2664  1772 0
 0.976300  4.0 -0.156175  0.030483   358   881  1239  1060 0
 0.913477  5.0  0.150464  0.030483   596   881  1477  1179 0
 0.848011  7.0  0.224349  0.030483   791   881  1672  1276 0
 0.793513  8.0  0.274063  0.004951  2026   881  2907  1894 0
