EventID,Origin Date,Origin Time,Latitude (WGS84),Longitude (WGS84),Depth,RMS,Magnitude,phases,evaluation mode,author,status,event_type,min_sta_dist,GAP,depth_uncertainty,latitude_uncertainty,longitude_uncertainty,
texnet2017obbw,7/19/2017,19:35:04,33.27749252,-97.84663391,0,1.22,2.039471734,15,manual,Dino,confirmed,quarry blast,33.36945252,60.16699219,0,1.831160283,1.94828147,
texnet2017obds,7/19/2017,20:30:46,33.27503967,-97.86381531,0,1.22,2.307558419,22,manual,Dino,confirmed,quarry blast,32.19214029,83.9052124,0,1.407930387,1.264371275,
texnet2017ocsr,7/20/2017,17:14:14,32.53554535,-96.9874649,0,2.33,2.311331524,15,manual,Dino,confirmed,quarry blast,10.37323028,93.17318535,0,1.994041508,1.849360899,
texnet2017ocuo,7/20/2017,18:10:23,33.06256866,-97.83156586,0,1.9,1.903536108,9,manual,Dino,confirmed,quarry blast,21.98717224,97.81816864,0,2.814258619,1.963225713,
texnet2017oeoq,7/21/2017,17:26:17,33.12561035,-97.82043457,0.048909505,0.59,2.003439897,12,manual,Dino,confirmed,quarry blast,24.76590652,106.2756788,3.79269589,2.408308609,1.502701948,
texnet2017oept,7/21/2017,18:00:33,33.3067627,-97.849823,0,1.17,2.419005042,16,manual,Dino,confirmed,quarry blast,35.82523878,97.72076416,0,1.403807745,1.703652396,
texnet2017olwv,7/25/2017,17:31:27,33.21268845,-97.75520325,0,2.57,2.072472685,7,manual,Dino,confirmed,quarry blast,32.31060027,82.00776672,0,3.102376759,3.656536515,
texnet2017onxg,7/26/2017,20:02:06,33.17321777,-97.80944824,0.048909505,0.49,1.992976694,14,manual,Bissett,final,quarry blast,28.11736908,113.6107483,5.078343341,1.662299017,1.553989513,
texnet2017oplb,7/27/2017,16:07:06,33.29170609,-97.94269562,0,5.07,2.308488768,13,manual,Dino,confirmed,quarry blast,30.22770102,104.4664001,0,2.906781548,2.986211082,
texnet2017orjc,7/28/2017,17:24:31,30.67542839,-98.28102112,0,0.75,1.664482846,14,manual,Dino,confirmed,quarry blast,67.75977766,103.5194016,0,1.930389647,1.788698451,
texnet2017owvc,7/31/2017,17:08:46,29.80802345,-98.09086609,0,1.12,1.346337126,9,manual,Dino,confirmed,quarry blast,80.47860269,228.6819763,0,2.612507567,4.903364755,
texnet2017oywy,8/1/2017,20:21:54,33.16223145,-97.91931152,0.048909505,0.35,2.530758371,11,manual,Bissett,confirmed,quarry blast,39.87092441,109.8112374,2.555499572,1.646310485,1.650464412,
texnet2017oyxq,8/1/2017,20:43:44,33.38054276,-97.81895447,0,1.59,2.436281978,16,manual,Bissett,preliminary,quarry blast,44.27110305,54.86841202,0,1.708918944,2.169940993,
texnet2017pcoj,8/3/2017,20:34:19,33.30339432,-97.77706909,0,1.12,2.444646818,15,manual,DINO,confirmed,quarry blast,39.75728508,61.84211731,0,2.478215866,2.129246116,
texnet2017pcul,8/3/2017,23:39:25,33.29673386,-97.8599472,0,1.88,2.583390232,18,manual,DINO,confirmed,quarry blast,34.37445331,79.22512817,0,1.779674703,1.94432625,
texnet2017pejj,8/4/2017,20:18:11,33.07434082,-97.63000488,18.34106445,0.34,1.881727382,11,manual,Bissett,preliminary,quarry blast,13.22592593,146.097508,3.336361346,2.244135401,1.633026269,
texnet2017pjye,8/7/2017,21:28:02,33.26477051,-97.81311035,1.614013672,0.41,2.418547151,21,manual,Bissett,final,quarry blast,40.36779796,89.23986066,1.749323542,1.134543038,1.354167908,
texnet2017pnlu,8/9/2017,19:45:52,33.25744629,-97.94128418,10.3199056,0.44,2.070230773,14,manual,Bissett,confirmed,quarry blast,26.87056663,107.4786281,2.635003793,1.444498778,1.811116747,
texnet2017pnmp,8/9/2017,20:11:09,29.09454346,-100.1339722,0.024454753,0.33,1.548527986,10,manual,Bissett,confirmed,quarry blast,59.65040588,157.184995,6.297997629,2.532390826,2.439461341,
texnet2017pwsp,8/14/2017,21:25:28,33.28896713,-97.91770172,0,0.59,1.818612413,7,manual,Dino,confirmed,quarry blast,30.91297632,129.1923828,0,3.401946403,2.80141928,
texnet2017pwvt,8/14/2017,23:01:31,33.32792282,-97.84848022,0,0.8,2.334393944,20,manual,Dino,confirmed,quarry blast,37.8578457,117.1536198,0,1.325992533,1.964871234,
texnet2017qafk,8/16/2017,19:17:44,33.27941895,-97.92663574,9.439534505,0.55,2.496392851,16,manual,Bissett,final,quarry blast,29.66685177,110.2455723,3.03844252,1.62520503,2.896201791,
texnet2017qbwm,8/17/2017,17:05:32,30.94732285,-99.20223236,0,0.43,1.521386954,10,manual,Dino,confirmed,quarry blast,40.5546882,86.45675659,3.214547386,2.41811034,3.022698522,
texnet2017qcds,8/17/2017,20:42:59,31.15081787,-103.276062,0.024454753,0.48,2.18664643,19,manual,Bissett,final,quarry blast,36.33879339,54.53000109,1.320088284,1.254577979,1.242635041,
texnet2017qdqy,8/18/2017,16:32:30,33.26568604,-97.79388428,0.024454753,0.45,2.112600078,18,manual,Bissett,final,quarry blast,39.41726248,110.4288603,1.400207332,1.165004876,1.268066771,
texnet2017qlbt,8/22/2017,17:58:05,33.1072998,-97.85339355,14.91739909,0.48,2.028124301,21,manual,Bissett,confirmed,quarry blast,21.15445196,176.6591741,3.837479315,1.796523834,1.023021919,
texnet2017qqni,8/25/2017,17:28:44,33.30401993,-97.80019379,0,1,2.645354863,11,manual,DINO,confirmed,quarry blast,38.38289671,88.29034424,0,2.321589982,2.387616128,
texnet2017qztm,8/30/2017,18:49:44,33.27985001,-97.71742249,0,1.26,2.009661067,7,manual,Bissett,final,quarry blast,37.29381001,101.6878662,0,2.192053171,5.183701377,
texnet2017rbru,8/31/2017,20:13:33,33.23868561,-97.75656891,0,0.39,2.12533738,18,manual,Bissett,confirmed,quarry blast,34.78916104,123.6384144,0,1.481320984,2.160616779,
texnet2017rdhg,9/1/2017,17:10:54,30.98961067,-99.12319946,0,0.31,2.25171631,14,manual,DINO,confirmed,quarry blast,33.20148967,140.1855259,0,1.767094971,2.619468765,
texnet2017rdjo,9/1/2017,18:20:17,33.25197601,-97.8158493,0,1.22,2.201812263,16,manual,DINO,confirmed,quarry blast,53.19636647,108.5068512,0,1.590562438,1.828412025,
texnet2017rkry,9/5/2017,18:32:23,33.11178589,-97.71458435,0,2.7,1.964871862,13,manual,DINO,confirmed,quarry blast,21.19622399,164.0597534,0,2.36562263,1.693162812,
texnet2017rmqj,9/6/2017,20:01:00,33.23737717,-97.83189392,0,1.05,2.117029286,17,manual,Bissett,final,quarry blast,54.9595336,115.4869461,0,1.797314665,1.674948532,
texnet2017rodw,9/7/2017,15:58:22,33.27026367,-97.84790039,0.09781901,0.61,2.417402918,13,manual,cass,rejected,quarry blast,42.84027309,148.711522,3.621718368,2.996514594,3.039146832,
texnet2017rqfr,9/8/2017,19:10:10,29.44503212,-99.251297,0,0.64,1.650731752,12,manual,Dino,confirmed,quarry blast,9.722207134,105.6294298,0,1.78580922,2.900844839,
texnet2017rrpy,9/9/2017,13:28:23,31.09831238,-96.45096588,0,0.86,2.118537109,11,manual,DINO,confirmed,quarry blast,101.495722,97.56483459,0,2.101323791,1.934900755,
texnet2017rvom,9/11/2017,17:17:31,30.99317932,-99.07592773,0,0.88,1.358711946,16,manual,DINO,confirmed,quarry blast,31.5637084,107.9915504,0,1.492359491,2.597670935,
texnet2017rxlx,9/12/2017,18:15:00,33.27660751,-97.78769684,0,0.95,2.545416553,14,manual,Dino,confirmed,quarry blast,40.04355531,82.91545105,0,1.673935093,2.312781652,
texnet2017rzgo,9/13/2017,17:50:44,29.37011719,-99.21386719,1.956380208,0.33,1.824439207,4,manual,DINO,confirmed,quarry blast,117.8579398,275.7895318,41.25137754,64.75514369,67.85152564,
texnet2017rzmi,9/13/2017,20:44:40,30.64980316,-98.27558899,0,0.46,2.501134393,11,manual,Dino,confirmed,quarry blast,67.81666419,71.71789551,0,2.401135744,2.289679643,
texnet2017sayc,9/14/2017,15:49:01,33.16223145,-97.76916504,11.2980957,0.37,2.346237829,13,manual,DINO,confirmed,quarry blast,28.95283786,112.1712046,3.46453738,1.967170418,1.888243993,
texnet2017sayt,9/14/2017,16:09:22,29.09729004,-100.0762939,0.048909505,0.36,2.080778174,8,manual,DINO,confirmed,quarry blast,63.9937269,154.0955194,3.035621582,4.857561327,4.301435724,
texnet2017sbds,9/14/2017,18:39:52,33.22563934,-97.79404449,0,1.51,2.413191162,10,manual,DINO,confirmed,quarry blast,35.77460812,134.818512,0,2.1197564,2.337765798,
texnet2017sdcv,9/15/2017,20:29:17,33.27893066,-97.813591,0,0.72,2.64932778,13,manual,DINO,confirmed,quarry blast,35.45964253,112.1793747,0,2.111195549,2.336732353,
texnet2017sdff,9/15/2017,21:41:05,33.26251221,-97.86386871,0,1.14,2.530918214,12,manual,DINO,confirmed,quarry blast,31.07181411,94.83068848,0,1.831523443,1.966411352,
texnet2017slzt,9/20/2017,17:09:20,33.26144791,-97.88148499,0,0.9,2.497531819,12,manual,DINO,confirmed,quarry blast,44.12734101,96.79631042,0,1.938643948,2.036817462,
texnet2017smef,9/20/2017,19:24:47,29.45874977,-99.26073456,0,0.98,2.490026072,20,manual,DINO,confirmed,quarry blast,8.009846471,82.6885376,0,1.68472606,1.608855154,
texnet2017soec,9/21/2017,21:38:23,33.24496841,-97.93983459,0,0.91,2.48913545,9,manual,DINO,confirmed,quarry blast,25.62339035,121.3369751,0,2.092753501,2.232659382,
texnet2017soew,9/21/2017,22:00:31,33.26391983,-97.84933472,0,0.37,2.485375937,9,manual,DINO,confirmed,quarry blast,42.32984627,139.8750458,0,2.52099406,2.897590616,
texnet2017spoq,9/22/2017,16:04:41,33.17247772,-97.66188049,0,0.52,1.71380727,8,manual,Bissett,final,quarry blast,24.26085528,232.5358124,3.213541502,4.766753917,7.445132659,
texnet2017spvv,9/22/2017,19:44:21,30.98430252,-99.08414459,0,0.79,2.177201064,16,manual,Bissett,final,quarry blast,34.42178024,88.26069641,0,1.727647742,1.869899106,
texnet2017spwr,9/22/2017,20:08:40,33.26971817,-97.90306854,0,1.17,2.486747886,14,manual,Bissett,final,quarry blast,60.97404792,99.33369446,0,1.555226831,2.001310158,
texnet2017sqau,9/22/2017,22:13:53,33.14935684,-97.6203537,0,0.65,2.024084098,15,manual,Bissett,final,quarry blast,20.49938564,108.1292419,0,2.016992741,2.063956238,
texnet2017tatq,9/28/2017,19:07:44,33.50461197,-97.70718384,0,0.45,1.619345821,11,manual,Bissett,final,quarry blast,60.69785472,186.5520172,0,2.804383583,3.148735695,
texnet2017tcjj,9/29/2017,16:11:24,33.31619644,-97.90010071,0,2.12,2.591539179,22,manual,Dino,confirmed,quarry blast,49.81667671,46.78435516,0,1.422625752,1.594579443,
texnet2017tjuw,10/3/2017,17:57:17,31.20610619,-98.02383423,0,1.46,1.838324619,6,manual,DINO,confirmed,quarry blast,62.97551153,137.5605774,0,2.594711309,2.249465137,
texnet2017tkcs,10/3/2017,21:54:46,33.25550079,-97.94501495,0,0.94,2.483453554,13,manual,Dino,confirmed,quarry blast,47.96260393,107.3396759,0,2.152357375,1.780897474,
texnet2017tlok,10/4/2017,16:57:05,31.01812935,-99.15440369,0,0.59,2.013956852,20,manual,Dino,confirmed,quarry blast,33.18254298,60.73374176,0,1.429678578,1.798056968,
texnet2017tnqr,10/5/2017,20:22:34,33.27124023,-97.84282684,0,1.25,2.529552162,13,manual,Dino,confirmed,quarry blast,42.56923405,92.6027832,0,1.818858274,1.956072971,
texnet2017tnsf,10/5/2017,21:08:38,30.62968826,-98.2795639,0,0.39,2.219224087,14,manual,Dino,confirmed,quarry blast,68.71231348,54.83596802,0,1.806486942,1.817947948,
texnet2017twub,10/10/2017,20:19:07,33.21075439,-97.97339463,16.36022949,0.34,2.617430844,12,manual,cass,preliminary,quarry blast,20.89490413,119.5123266,1.876986485,1.250660872,1.77490263,
texnet2017tyqa,10/11/2017,20:33:38,29.07093048,-100.1318436,0,1.84,2.618231652,16,manual,Dino,confirmed,quarry blast,97.07624613,136.9221954,0,2.309125552,1.524514937,
texnet2017uajy,10/12/2017,19:45:44,30.94929886,-99.20080566,0,0.77,2.339109915,20,manual,Dino,confirmed,quarry blast,41.99890601,61.98899841,0,1.491625375,1.596706043,
texnet2017ucdb,10/13/2017,18:32:20,29.47542,-99.14553833,0,0.84,2.413043738,13,manual,Dino,confirmed,quarry blast,14.39815004,113.2267449,0,2.012740444,2.417394715,
texnet2017ucdd,10/13/2017,18:34:10,30.68067741,-98.29138947,0,0.89,2.501120445,11,manual,Dino,confirmed,quarry blast,68.63802598,125.3768082,0,2.489249288,1.722398942,
texnet2017uhsz,10/16/2017,20:16:17,33.28869247,-97.79390717,0,1.75,2.550067745,11,manual,Dino,confirmed,quarry blast,41.48615444,87.97544861,0,2.430076936,2.987589917,
texnet2017uldi,10/18/2017,16:54:14,32.74622345,-98.00559998,0,0.48,1.382422527,7,manual,Dino,confirmed,quarry blast,21.15841187,181.026268,0,4.75496354,1.675428802,
texnet2017ulii,10/18/2017,19:25:35,33.2663765,-97.80096436,0,1.06,2.330277687,19,manual,Dino,confirmed,quarry blast,39.78862408,93.66015244,0,1.399148771,1.64988298,
texnet2017unfp,10/19/2017,20:18:20,33.26822281,-97.82883453,0,1.56,2.441154103,8,manual,Dino,confirmed,quarry blast,41.49672239,91.12245178,0,2.791512917,3.277274785,
texnet2017unjc,10/19/2017,22:06:16,33.28200531,-97.90820312,0,2.14,3.045435389,15,manual,Dino,confirmed,quarry blast,61.3097149,99.95579529,0,1.426159869,1.761925933,
texnet2017uxya,10/25/2017,16:59:07,32.38547134,-98.76628876,0,1.09,2.281500991,14,manual,Dino,confirmed,quarry blast,63.56271978,97.69642639,0,1.817661828,1.697575478,
texnet2017uybd,10/25/2017,18:33:28,33.23423004,-97.84098053,0,2.3,2.360874733,17,manual,Dino,confirmed,quarry blast,30.08223737,91.51858521,0,1.323442575,1.693868206,
texnet2017uzzi,10/26/2017,19:55:22,33.27842331,-97.75984955,0,0.63,2.968544762,14,manual,Dino,confirmed,quarry blast,38.88154109,112.7712173,0,1.776768988,1.799852376,
texnet2017vbvj,10/27/2017,20:12:44,33.24052429,-97.76512909,0,0.79,2.615657465,12,manual,Dino,confirmed,quarry blast,35.53766828,99.24514771,0,1.657386606,1.89424795,
texnet2017vlct,11/1/2017,22:08:43,33.33059311,-97.85761261,0,1.55,2.813071182,18,manual,Dino,confirmed,quarry blast,48.65707063,86.28933716,0,1.347478263,1.66826225,
texnet2017vmtw,11/2/2017,19:56:59,32.45269775,-96.9294255,9.659627279,0.16,1.955098417,12,manual,Bissett,final,quarry blast,4.445882283,213.5090062,2.802016725,1.449442768,0.905098217,
texnet2017vwau,11/7/2017,21:38:27,33.3054657,-97.80651855,0,1.52,3.054278748,19,manual,Dino,confirmed,quarry blast,38.12735515,136.6360855,0,2.062274689,1.498969042,
texnet2017vxkq,11/8/2017,15:44:51,33.31803131,-97.76213074,0,0.41,2.465968618,17,manual,Dino,confirmed,quarry blast,41.89407891,118.7033463,0,1.811274081,1.699516323,
texnet2017vzjw,11/9/2017,17:38:47,29.21817398,-100.1089401,0,1.93,2.386596041,12,manual,Dino,confirmed,quarry blast,54.52790917,128.3153839,0,2.433418672,1.709990636,
texnet2017wbgn,11/10/2017,18:14:15,32.38659286,-98.78527069,0,0.92,1.925748098,12,manual,Dino,confirmed,quarry blast,64.6725543,213.3873405,0,2.981069282,4.08747021,
texnet2017wbnb,11/10/2017,21:31:50,33.27665329,-97.78696442,0,1.36,2.332184049,19,manual,Dino,confirmed,quarry blast,36.97157024,112.2061234,0,1.589177022,1.682155269,
texnet2017whbu,11/13/2017,22:38:40,33.28674316,-97.84734344,0,0.99,2.330378287,13,manual,Dino,confirmed,quarry blast,44.1789502,100.5203094,0,1.977756667,1.934577584,
texnet2017wisz,11/14/2017,20:28:24,30.63960648,-98.29589081,0,0.59,2.64284959,10,manual,Dino,confirmed,quarry blast,69.96880578,141.176712,0,2.682770315,1.959026485,
texnet2017wmep,11/16/2017,17:44:29,30.07780457,-97.90576935,0,0.67,2.137415267,20,manual,Dino,confirmed,quarry blast,84.05761088,90.38152313,0,1.60935026,2.076765261,
texnet2017wmke,11/16/2017,20:35:04,33.18397903,-97.7886734,0,0.85,2.673032148,6,manual,Dino,confirmed,quarry blast,30.39579986,258.734726,0,14.17292743,5.003248304,
texnet2017xtfo,12/4/2017,19:42:57,33.21202469,-97.93423462,0,1.79,2.615388539,14,manual,Dino,confirmed,quarry blast,56.89496241,102.6496582,0,1.784799352,1.935610927,
texnet2017xuyz,12/5/2017,18:40:14,33.27569199,-97.83518219,0,1.78,2.511274335,10,manual,Dino,confirmed,quarry blast,42.58690702,188.945816,0,2.714863246,3.09798827,
texnet2017yjse,12/13/2017,20:15:38,31.04707718,-99.15393066,0,1.38,2.051288036,12,manual,Dino,confirmed,quarry blast,30.31800962,120.5270081,0,1.755996919,2.52153411,
texnet2017yusq,12/19/2017,20:59:13,32.31079102,-99.86518674,16.72705078,0.15,1.925401394,7,manual,Dino,confirmed,quarry blast,40.62557439,140.8683516,17.19268913,10.48267476,14.90038877,
texnet2017ywia,12/20/2017,17:55:52,29.6298027,-98.897995,0,2.16,2.20293659,6,manual,Dino,confirmed,quarry blast,152.7192539,210.4747772,0,3.484617627,5.391393811,
texnet2017ywme,12/20/2017,20:01:47,29.85891533,-98.07719421,0,0.45,2.56899356,9,manual,Dino,confirmed,quarry blast,77.17840813,94.09677124,0,2.27625365,2.019516021,
texnet2017ywoo,12/20/2017,21:12:16,29.70037842,-98.1749115,0,1.11,1.854105391,8,manual,Dino,confirmed,quarry blast,66.53593791,221.5393982,0,2.398316818,4.47342528,
texnet2017ywrz,12/20/2017,22:56:05,33.29640579,-97.82082367,0,0.04,2.284044666,4,manual,Dino,confirmed,quarry blast,36.5062617,215.3516083,0,5.303987033,8.718182945,
texnet2017ywsm,12/20/2017,23:12:52,32.89855957,-97.8737138,5.037679036,0.03,1.480635091,4,manual,Dino,confirmed,quarry blast,23.80671291,236.9807808,33.07235492,434.778101,46.21758194,
texnet2017yydx,12/21/2017,18:04:18,32.59865952,-98.76333618,0,0.22,2.285208918,7,manual,Dino,confirmed,quarry blast,48.25368713,128.0538254,0,5.213770701,3.659303743,
texnet2017yygu,12/21/2017,19:34:43,30.96672821,-99.00045776,0,1.09,2.258515332,6,manual,Dino,confirmed,quarry blast,35.40924737,137.8212738,0,3.108654763,5.828559266,
texnet2017yykn,12/21/2017,21:25:20,30.6205864,-98.27855682,0,0.67,2.673163177,7,manual,Dino,confirmed,quarry blast,68.87850838,108.7402115,0,3.981095105,2.712084525,
texnet2017yymq,12/21/2017,22:32:54,33.23329163,-97.80717468,0,1.17,2.748974264,13,manual,Dino,confirmed,quarry blast,32.28979937,123.7673798,0,2.698454687,2.020456128,
texnet2017yypb,12/21/2017,23:43:16,29.84090805,-99.12995911,0,2.01,1.944870217,4,manual,Dino,confirmed,quarry blast,151.5377922,296.1910553,0,8.21865485,7.190678433,
texnet2017zjef,12/27/2017,18:46:23,29.43522835,-99.63807678,0,0.56,2.391305808,7,manual,Dino,confirmed,quarry blast,36.19105065,100.4322815,0,3.223763275,2.081575899,
texnet2017zjhc,12/27/2017,20:12:57,33.14758301,-98.07093178,2.494384766,0.08,2.294894812,6,manual,Dino,confirmed,quarry blast,77.99549153,176.4502095,25.80788409,242.6163261,22.01975423,
texnet2017zlad,12/28/2017,18:58:13,29.23095703,-99.32261029,40.88834635,0.02,2.098675585,5,manual,Dino,confirmed,quarry blast,101.2844947,256.7173186,70.96814259,86.03523144,74.16268177,
texnet2018addp,1/2/2018,17:13:55,29.55676842,-98.77088165,0,0.59,2.267238849,5,manual,Dino,confirmed,quarry blast,49.55338333,174.4021988,0,4.321039563,3.088132594,
texnet2018adfn,1/2/2018,18:12:09,33.27109146,-97.89031982,0,0.86,2.605100261,10,manual,Dino,confirmed,quarry blast,30.44002541,69.16471863,0,2.817880358,3.129556919,
texnet2018agxx,1/4/2018,18:54:37,30.95559692,-99.2130661,0,0.82,2.74287323,12,manual,Dino,confirmed,quarry blast,41.93495096,61.56462097,0,2.915028757,3.175042136,
texnet2018aiyf,1/5/2018,21:18:39,33.34764862,-97.88366699,0,0.85,2.598817732,9,manual,Dino,confirmed,quarry blast,38.15577519,96.5390625,0,3.022197617,3.184291347,
texnet2018aohb,1/8/2018,19:28:36,33.32593536,-97.79133606,0,2.22,2.601157976,10,manual,Dino,confirmed,quarry blast,40.78290764,89.14532852,0,2.463298912,2.752412172,
texnet2018aood,1/8/2018,23:02:25,29.70174026,-98.22528839,0,0.46,2.307611226,9,manual,Dino,confirmed,quarry blast,104.0814351,131.8573303,0,2.83182347,2.238882467,
texnet2018avmz,1/12/2018,18:24:50,30.92926025,-99.20386338,0.317911784,0.24,1.506751088,14,manual,Bissett,final,quarry blast,42.52246996,87.13279673,1.149413457,0.904409212,1.034702977,
texnet2018bgns,1/18/2018,19:17:43,30.92376709,-99.19314501,0.024454753,0.3,2.059640389,15,manual,Dino,confirmed,quarry blast,42.6307817,62.66429078,1.218166917,1.054654955,1.388041796,
texnet2018broa,1/24/2018,19:56:21,33.29169083,-97.87662506,0,0.48,2.340911151,10,manual,Bissett,final,quarry blast,33.05487834,167.0362244,0,2.024480602,2.897623693,
texnet2018bvgz,1/26/2018,20:57:00,29.46442032,-99.26554871,0,1.1,2.420333844,16,manual,Bissett,final,quarry blast,7.292367261,82.64830017,0,1.661585509,1.881815033,
texnet2018cpdl,2/6/2018,17:51:06,33.52415085,-101.5939407,0,0.32,2.259152157,25,manual,Bissett,final,quarry blast,51.5652789,62.3147583,0,1.541210477,1.549460206,
texnet2018cpop,2/6/2018,23:29:48,30.72091103,-98.3478241,0,0.37,2.209632922,7,manual,Bissett,final,quarry blast,88.35737631,174.5151672,0,3.089287979,4.293869243,
texnet2018crcq,2/7/2018,19:42:58,33.29948044,-97.83466339,0,0.44,2.83748888,20,manual,Stef,confirmed,quarry blast,35.98586444,66.58009338,0,1.470119406,1.433463774,
texnet2018crio,2/7/2018,22:43:05,33.34206772,-97.73345184,0,0.39,1.740092672,12,manual,Stef,confirmed,quarry blast,44.20182754,123.152977,0,1.88440058,2.114733749,
texnet2018ctbg,2/8/2018,21:16:23,30.66784286,-98.28638458,0,0.45,2.446893716,9,manual,Bissett,final,quarry blast,68.42017216,123.7376556,0,2.303822604,1.946004905,
